Y,Lat,Long,N,Change
1933,22.5,117.5,3,-2.48
1933,-22.5,117.5,5,0.55
1933,-22.5,122.5,2,-1.04
1933,22.5,122.5,3,-1.29
1933,-22.5,132.5,1,-0.63
1933,-22.5,142.5,4,0.99
1933,-22.5,147.5,9,0.88
1933,-22.5,152.5,5,-0.04
1933,-22.5,-157.5,1,-0.1
1933,22.5,-157.5,1,0.5
1933,-22.5,167.5,1,-0.14
1933,-22.5,17.5,1,1.41
1933,22.5,-17.5,1,-2.08
1933,-22.5,27.5,4,-0.79
1933,-22.5,32.5,2,-1.11
1933,22.5,32.5,2,1.18
1933,-22.5,37.5,1,-1.51
1933,-22.5,42.5,1,-0.29
1933,-22.5,-42.5,8,-1.58
1933,-22.5,47.5,1,-0.76
1933,-22.5,-47.5,3,-1.51
1933,-22.5,57.5,1,0.41
1933,-22.5,-62.5,1,0.03
1933,22.5,67.5,2,-0.96
1933,-22.5,-67.5,4,-1.59
1933,-22.5,-72.5,1,-0.01
1933,22.5,72.5,4,0.06
1933,22.5,77.5,5,0.13
1933,22.5,82.5,2,-0.57
1933,22.5,-82.5,4,0.25
1933,22.5,87.5,9,-1.41
1933,22.5,92.5,10,-0.91
1933,22.5,97.5,2,-0.06
1933,22.5,-97.5,7,0.75
1933,2.5,102.5,12,-0.54
1933,-2.5,107.5,1,-0.31
1933,-2.5,127.5,1,0.49
1933,-2.5,167.5,3,0.29
1933,-2.5,17.5,1,0.46
1933,2.5,-2.5,1,-0.2
1933,-2.5,27.5,1,-0.46
1933,2.5,32.5,12,0.07
1933,-2.5,32.5,3,-0.73
1933,-2.5,-37.5,1,-0.51
1933,-2.5,37.5,3,-1.19
1933,-2.5,42.5,1,-1.34
1933,2.5,42.5,2,-0.52
1933,2.5,47.5,1,-1.53
1933,-2.5,-47.5,2,-0.34
1933,-2.5,-52.5,1,0.62
1933,-2.5,57.5,1,-0.34
1933,-2.5,-62.5,1,-0.51
1933,-2.5,-67.5,3,0.02
1933,2.5,-72.5,1,0.07
1933,2.5,7.5,1,-0.15
1933,2.5,-77.5,1,0.01
1933,-2.5,-77.5,1,-0.58
1933,2.5,97.5,1,-0.82
1933,27.5,-102.5,11,1.17
1933,27.5,102.5,4,0.64
1933,27.5,107.5,2,-4.06
1933,27.5,-107.5,8,-0.11
1933,27.5,-112.5,1,-3.04
1933,-27.5,112.5,3,-1.06
1933,27.5,112.5,5,-3.88
1933,27.5,117.5,4,-3.57
1933,-27.5,117.5,6,-1.1
1933,-27.5,122.5,3,-1.61
1933,27.5,122.5,3,-2.45
1933,27.5,127.5,2,-1.21
1933,27.5,142.5,1,-0.45
1933,-27.5,142.5,3,-0.98
1933,-27.5,147.5,9,1.1
1933,-27.5,152.5,27,0.26
1933,-27.5,167.5,1,0.37
1933,-27.5,17.5,2,0.74
1933,27.5,-17.5,2,-1.58
1933,-27.5,22.5,1,0.14
1933,27.5,27.5,1,1.11
1933,-27.5,27.5,2,-0.74
1933,-27.5,32.5,3,-1.03
1933,27.5,32.5,4,-0.27
1933,-27.5,-47.5,1,-1.47
1933,27.5,52.5,2,-1.16
1933,27.5,57.5,1,-0.44
1933,-27.5,-57.5,4,0.13
1933,27.5,62.5,3,-0.4
1933,-27.5,-62.5,4,-0.1
1933,-27.5,-67.5,5,-0.51
1933,27.5,67.5,7,-1.1
1933,-27.5,-72.5,2,1.1
1933,27.5,72.5,4,-0.51
1933,27.5,-77.5,2,-0.98
1933,27.5,77.5,6,-1.9
1933,27.5,82.5,1,-0.97
1933,27.5,-82.5,39,1.41
1933,27.5,87.5,2,-1.23
1933,27.5,-87.5,3,1.68
1933,27.5,-92.5,10,3.11
1933,27.5,92.5,3,-0.42
1933,27.5,97.5,2,-0.19
1933,27.5,-97.5,37,3.03
1933,32.5,102.5,1,-3.16
1933,32.5,-102.5,19,1.03
1933,32.5,107.5,1,-2.64
1933,32.5,-107.5,39,-2.08
1933,32.5,-112.5,38,-2.75
1933,32.5,112.5,4,-3.43
1933,-32.5,117.5,24,-0.7
1933,32.5,-117.5,45,-3.02
1933,32.5,117.5,5,-4.51
1933,32.5,-122.5,2,-2.91
1933,-32.5,122.5,4,-1.43
1933,32.5,122.5,6,-3.24
1933,32.5,12.5,9,-0.67
1933,-32.5,127.5,2,-1.31
1933,32.5,127.5,4,-2.96
1933,32.5,132.5,17,-1.5
1933,-32.5,132.5,4,-1.32
1933,-32.5,137.5,14,-2.1
1933,32.5,137.5,8,-1.11
1933,-32.5,142.5,11,-1.86
1933,-32.5,147.5,35,-0.55
1933,-32.5,152.5,29,-0.45
1933,-32.5,157.5,1,-0.63
1933,32.5,-17.5,1,-1.62
1933,32.5,17.5,2,-0.95
1933,32.5,22.5,3,-0.02
1933,32.5,2.5,3,-0.42
1933,32.5,-2.5,3,-1.42
1933,32.5,27.5,1,0.07
1933,-32.5,27.5,2,-0.2
1933,32.5,32.5,4,-0.52
1933,32.5,37.5,5,-0.79
1933,32.5,42.5,2,-2.16
1933,-32.5,-52.5,2,0.4
1933,-32.5,-57.5,7,-0.29
1933,32.5,-62.5,1,1.03
1933,-32.5,-62.5,6,-0.17
1933,32.5,67.5,2,-1.59
1933,-32.5,-67.5,3,-0.5
1933,-32.5,-72.5,2,0.14
1933,32.5,72.5,8,-2
1933,32.5,7.5,1,-1.5
1933,32.5,-7.5,7,-1.23
1933,32.5,-77.5,16,3.99
1933,-32.5,-77.5,2,-0.5
1933,32.5,77.5,3,-2.92
1933,32.5,-82.5,83,3.63
1933,32.5,-87.5,81,3.95
1933,32.5,-92.5,89,4.4
1933,32.5,-97.5,32,4.02
1933,37.5,102.5,1,-2.32
1933,37.5,-102.5,66,2.17
1933,37.5,-107.5,69,-2.45
1933,37.5,112.5,2,-2.64
1933,37.5,-112.5,46,-2.92
1933,-37.5,117.5,2,-0.29
1933,37.5,-117.5,52,-2.61
1933,37.5,117.5,7,-3.81
1933,37.5,122.5,6,-2.46
1933,37.5,-122.5,84,-2.56
1933,37.5,12.5,7,-0.7
1933,37.5,127.5,7,-3.54
1933,37.5,132.5,2,-1.29
1933,37.5,137.5,25,-1.23
1933,-37.5,137.5,6,-1.51
1933,37.5,142.5,11,-1.39
1933,-37.5,142.5,43,-1.9
1933,-37.5,147.5,32,-1.94
1933,-37.5,152.5,1,-1.73
1933,-37.5,172.5,1,-0.21
1933,-37.5,177.5,2,-0.07
1933,37.5,22.5,2,-1.08
1933,37.5,-2.5,13,-1.36
1933,37.5,2.5,3,-0.96
1933,37.5,-27.5,1,-2.25
1933,37.5,27.5,4,-1.03
1933,37.5,32.5,9,-0.87
1933,37.5,37.5,4,-2.12
1933,37.5,42.5,4,-3.58
1933,37.5,47.5,1,-2.04
1933,-37.5,-57.5,3,-0.86
1933,37.5,57.5,3,-2.65
1933,-37.5,-62.5,3,-0.78
1933,37.5,62.5,5,-4.98
1933,37.5,67.5,16,-5.66
1933,-37.5,-67.5,3,-0.75
1933,37.5,72.5,2,-6.01
1933,37.5,-72.5,6,4.54
1933,-37.5,-72.5,8,-0.01
1933,37.5,7.5,5,-1.4
1933,37.5,-7.5,7,-1.21
1933,37.5,-77.5,158,4.45
1933,37.5,-82.5,129,4.53
1933,37.5,-87.5,123,5.76
1933,37.5,-92.5,94,6.13
1933,37.5,-97.5,92,5.49
1933,42.5,-102.5,80,2.95
1933,42.5,-107.5,55,0.47
1933,42.5,112.5,2,-4.62
1933,42.5,-112.5,54,-0.82
1933,42.5,-117.5,42,-1.55
1933,42.5,122.5,1,-4.35
1933,42.5,-122.5,72,-2.42
1933,42.5,12.5,11,-0.96
1933,42.5,127.5,2,-3.62
1933,42.5,132.5,5,-4.97
1933,42.5,137.5,1,-3.51
1933,42.5,142.5,11,-1.88
1933,42.5,147.5,1,-1.09
1933,-42.5,147.5,13,-2.46
1933,-42.5,172.5,5,-0.25
1933,42.5,17.5,9,-1.47
1933,-42.5,177.5,1,0.83
1933,42.5,22.5,5,-3.34
1933,42.5,-2.5,15,-1.85
1933,42.5,2.5,8,-1.94
1933,42.5,27.5,7,-3.78
1933,42.5,32.5,6,-1.32
1933,42.5,37.5,6,-1.52
1933,42.5,42.5,11,-4.26
1933,42.5,47.5,5,-3.08
1933,42.5,52.5,1,-3.72
1933,42.5,57.5,1,-2.51
1933,42.5,-62.5,7,2.83
1933,42.5,-67.5,11,3.83
1933,-42.5,-67.5,3,-1.61
1933,42.5,67.5,7,-5.84
1933,42.5,72.5,10,-5.12
1933,42.5,-72.5,156,4.65
1933,-42.5,-72.5,7,-0.4
1933,42.5,-7.5,6,-1.41
1933,42.5,7.5,8,-1.61
1933,42.5,-77.5,138,5.35
1933,42.5,77.5,6,-3.67
1933,42.5,-82.5,125,5.31
1933,42.5,82.5,1,-6.5
1933,42.5,-87.5,110,6.32
1933,42.5,-92.5,127,6.84
1933,42.5,-97.5,122,5.94
1933,47.5,-102.5,64,1.59
1933,47.5,-107.5,51,1.5
1933,47.5,-112.5,69,1
1933,47.5,-117.5,100,0.39
1933,47.5,117.5,1,-3.22
1933,47.5,122.5,1,-0.62
1933,47.5,-122.5,129,-0.86
1933,47.5,12.5,57,-2.46
1933,47.5,127.5,3,-0.21
1933,47.5,-127.5,5,-0.69
1933,47.5,142.5,2,-4.18
1933,-47.5,167.5,1,-0.09
1933,-47.5,172.5,1,0.12
1933,47.5,17.5,22,-3.18
1933,47.5,22.5,7,-2.88
1933,47.5,-2.5,5,-2.1
1933,47.5,2.5,6,-2.47
1933,47.5,27.5,4,-3.89
1933,47.5,32.5,5,-4.19
1933,47.5,37.5,8,-4.44
1933,47.5,42.5,1,-5.24
1933,47.5,47.5,3,-5.51
1933,47.5,-52.5,2,1.24
1933,47.5,52.5,4,-3.94
1933,47.5,-62.5,22,3.1
1933,47.5,62.5,4,-3.99
1933,47.5,67.5,1,-3.76
1933,-47.5,-67.5,2,-0.65
1933,47.5,-67.5,34,4.23
1933,-47.5,-72.5,1,0.12
1933,47.5,72.5,1,-5.32
1933,47.5,-72.5,51,5.3
1933,47.5,7.5,45,-2.95
1933,47.5,77.5,1,-5.27
1933,47.5,-77.5,32,5.52
1933,47.5,82.5,2,-3.87
1933,47.5,-82.5,33,4.1
1933,47.5,-87.5,28,3.25
1933,47.5,-92.5,48,3.51
1933,47.5,-97.5,72,2.2
1933,52.5,102.5,1,-8.11
1933,52.5,-102.5,25,-0.63
1933,52.5,-107.5,35,-0.71
1933,52.5,107.5,5,-5.03
1933,52.5,112.5,1,-2.01
1933,52.5,-112.5,41,-0.69
1933,52.5,-117.5,24,1.21
1933,52.5,117.5,3,-2.05
1933,52.5,122.5,1,-2.27
1933,52.5,-122.5,17,1.81
1933,52.5,-12.5,1,-1.08
1933,52.5,12.5,29,-3.25
1933,52.5,-127.5,12,-0.2
1933,52.5,127.5,4,-3.41
1933,52.5,132.5,1,-6.27
1933,52.5,-132.5,6,-0.9
1933,52.5,142.5,3,-4.81
1933,52.5,157.5,3,-4.48
1933,52.5,-167.5,2,-0.23
1933,52.5,17.5,4,-4.48
1933,52.5,22.5,4,-4.68
1933,52.5,-2.5,18,-1.69
1933,52.5,2.5,6,-1.76
1933,52.5,27.5,3,-4.91
1933,52.5,32.5,2,-4.28
1933,-52.5,-37.5,1,-1.21
1933,52.5,37.5,6,-5.41
1933,52.5,42.5,5,-5.82
1933,52.5,47.5,4,-6.1
1933,52.5,52.5,1,-5.44
1933,52.5,-57.5,2,0.21
1933,-52.5,-57.5,2,-0.97
1933,52.5,57.5,4,-4.19
1933,52.5,-62.5,1,1.66
1933,52.5,62.5,1,-3.92
1933,52.5,67.5,2,-5.5
1933,-52.5,-67.5,4,-0.28
1933,52.5,72.5,2,-5.58
1933,-52.5,-72.5,3,0.24
1933,52.5,7.5,26,-2.55
1933,52.5,-7.5,5,-1.22
1933,52.5,-77.5,1,0.29
1933,-52.5,-77.5,1,0.69
1933,52.5,-82.5,2,0.09
1933,52.5,82.5,4,-8.26
1933,52.5,87.5,2,-6.59
1933,52.5,-92.5,2,1.69
1933,52.5,92.5,2,-8.47
1933,52.5,-97.5,6,-0.26
1933,57.5,-102.5,1,-3.9
1933,57.5,102.5,1,-8.61
1933,57.5,107.5,2,-2.48
1933,57.5,-107.5,2,-4.52
1933,57.5,112.5,1,1.94
1933,57.5,-112.5,8,-5.63
1933,57.5,-117.5,13,-3.68
1933,57.5,-122.5,3,-6.28
1933,57.5,12.5,21,-0.11
1933,57.5,-127.5,5,0.1
1933,57.5,-132.5,8,-2.17
1933,57.5,137.5,1,-3.25
1933,57.5,-137.5,5,-2.73
1933,57.5,142.5,1,-6.19
1933,57.5,152.5,1,-8.51
1933,57.5,-152.5,2,-3.89
1933,57.5,157.5,1,-5.12
1933,57.5,-157.5,3,-5.54
1933,57.5,162.5,2,-8.27
1933,57.5,167.5,1,-3.93
1933,57.5,-172.5,1,-0.75
1933,57.5,17.5,9,-0.55
1933,57.5,22.5,6,-3.7
1933,57.5,-2.5,10,-1.14
1933,57.5,2.5,1,0.6
1933,57.5,27.5,3,-3.59
1933,57.5,32.5,3,-2.74
1933,57.5,37.5,2,-4.27
1933,57.5,42.5,4,-4.8
1933,57.5,47.5,3,-5.14
1933,57.5,52.5,1,-3.93
1933,57.5,57.5,3,-2.77
1933,57.5,-62.5,1,-5.18
1933,57.5,62.5,3,-4.89
1933,57.5,67.5,3,-3.68
1933,57.5,72.5,1,-6.2
1933,57.5,7.5,15,0.39
1933,57.5,-7.5,4,-0.39
1933,57.5,-77.5,3,-1.52
1933,57.5,77.5,4,-5.75
1933,57.5,82.5,2,-6.6
1933,57.5,-92.5,2,-1.99
1933,57.5,92.5,3,-9.41
1933,57.5,97.5,1,-6.95
1933,62.5,102.5,1,-0.89
1933,62.5,-112.5,3,-5.38
1933,62.5,-117.5,2,-7.5
1933,62.5,122.5,2,3
1933,62.5,-122.5,3,-6.8
1933,62.5,12.5,16,3.48
1933,62.5,127.5,1,-1.93
1933,62.5,-127.5,1,-7.04
1933,62.5,132.5,1,-3.37
1933,62.5,-137.5,3,-7.27
1933,62.5,-142.5,2,-6.03
1933,62.5,-147.5,10,-6.84
1933,62.5,-152.5,4,-8.49
1933,62.5,-162.5,3,-7.26
1933,62.5,-167.5,1,-5.85
1933,62.5,172.5,1,1.17
1933,62.5,-172.5,1,-5.4
1933,62.5,17.5,4,2.75
1933,62.5,177.5,1,-7.28
1933,62.5,-22.5,2,1.56
1933,62.5,22.5,2,2.2
1933,62.5,-2.5,1,0.82
1933,62.5,2.5,2,1.71
1933,62.5,27.5,1,2.22
1933,62.5,32.5,1,1.85
1933,62.5,37.5,3,-1.01
1933,-62.5,-42.5,1,-1.35
1933,62.5,42.5,2,-1.64
1933,62.5,-47.5,1,-2.88
1933,62.5,47.5,2,-0.2
1933,62.5,52.5,1,-2.95
1933,62.5,-52.5,1,-3.56
1933,62.5,57.5,1,-0.91
1933,62.5,-62.5,2,-1.93
1933,62.5,67.5,1,-2.67
1933,62.5,-67.5,2,-3.86
1933,62.5,72.5,1,-1.19
1933,62.5,-7.5,1,1.82
1933,62.5,7.5,21,2.06
1933,62.5,-77.5,1,-1.57
1933,62.5,77.5,1,-3.61
1933,62.5,87.5,1,-6.57
1933,62.5,-92.5,2,-1.31
1933,67.5,-117.5,1,-0.21
1933,67.5,12.5,8,3.12
1933,67.5,-127.5,2,-6.85
1933,67.5,132.5,1,5.06
1933,67.5,-132.5,1,-5.95
1933,67.5,-147.5,2,-9.36
1933,67.5,-152.5,3,-8.51
1933,67.5,-167.5,2,-7.48
1933,67.5,-17.5,1,3.84
1933,67.5,17.5,9,3.77
1933,67.5,-177.5,1,-5.27
1933,67.5,-22.5,1,2.11
1933,67.5,22.5,6,5.09
1933,67.5,27.5,3,6.32
1933,67.5,32.5,3,2.98
1933,67.5,37.5,3,1.55
1933,67.5,42.5,2,0.35
1933,67.5,47.5,1,0.03
1933,67.5,52.5,2,0.8
1933,67.5,-67.5,1,-5.02
1933,67.5,67.5,2,1.58
1933,67.5,87.5,2,-3.68
1933,72.5,127.5,2,6.43
1933,72.5,142.5,1,1.34
1933,72.5,-157.5,1,-5.25
1933,72.5,-177.5,1,-4.49
1933,72.5,22.5,1,3.1
1933,72.5,-22.5,2,6.81
1933,72.5,27.5,1,4.67
1933,72.5,32.5,3,2.58
1933,72.5,52.5,1,6.1
1933,72.5,-57.5,1,-2.84
1933,72.5,-7.5,1,4.22
1933,72.5,-77.5,1,-2.78
1933,72.5,82.5,1,2.86
1933,7.5,102.5,3,-0.58
1933,-7.5,107.5,6,0.9
1933,7.5,117.5,2,0.21
1933,7.5,122.5,2,-0.1
1933,-7.5,12.5,1,0.2
1933,-7.5,-12.5,1,-1.33
1933,7.5,12.5,1,1.89
1933,7.5,-12.5,2,0.15
1933,7.5,132.5,1,-0.32
1933,-7.5,147.5,1,0.62
1933,-7.5,162.5,1,0.73
1933,-7.5,-172.5,1,-1.55
1933,-7.5,177.5,2,-0.1
1933,7.5,2.5,2,-0.8
1933,7.5,-2.5,3,-0.58
1933,7.5,27.5,1,1.41
1933,7.5,32.5,1,0.53
1933,-7.5,-32.5,1,-1.61
1933,-7.5,32.5,2,-0.46
1933,-7.5,37.5,1,-0.69
1933,-7.5,-37.5,8,-0.56
1933,7.5,42.5,1,0.25
1933,-7.5,-42.5,1,0.53
1933,-7.5,-47.5,2,0.08
1933,7.5,47.5,2,0.45
1933,-7.5,-57.5,1,-0.16
1933,7.5,-57.5,5,-0.47
1933,-7.5,-67.5,1,0.5
1933,7.5,72.5,1,-0.24
1933,7.5,-72.5,2,-0.12
1933,7.5,7.5,1,-0.19
1933,7.5,-7.5,1,-0.46
1933,7.5,-77.5,1,-0.57
1933,-7.5,-77.5,1,-0.71
1933,7.5,77.5,6,-0.16
1933,7.5,82.5,6,-0.26
1933,77.5,102.5,1,5.9
1933,77.5,12.5,1,9.87
1933,77.5,62.5,1,8.32
1933,77.5,67.5,1,8.34
1933,77.5,92.5,1,8.35
1933,82.5,57.5,1,13.03
1934,12.5,102.5,3,-1.21
1934,-12.5,107.5,1,1.8
1934,12.5,107.5,5,-1.02
1934,-12.5,122.5,1,-0.94
1934,12.5,122.5,7,-0.27
1934,12.5,-12.5,1,0.01
1934,12.5,12.5,2,-0.14
1934,-12.5,132.5,2,-0.67
1934,12.5,142.5,1,0.29
1934,-12.5,142.5,2,-0.72
1934,-12.5,-167.5,2,-0.27
1934,-12.5,-172.5,2,-0.16
1934,12.5,-17.5,2,-0.47
1934,-12.5,177.5,1,-0.9
1934,-12.5,22.5,1,-0.85
1934,12.5,2.5,1,-1.48
1934,12.5,-2.5,2,-1.92
1934,12.5,27.5,1,0.28
1934,-12.5,27.5,1,-1
1934,-12.5,32.5,2,-0.72
1934,12.5,32.5,3,-0.16
1934,-12.5,-37.5,1,-0.79
1934,-12.5,42.5,1,-0.8
1934,12.5,42.5,1,-0.96
1934,-12.5,-42.5,3,-1.63
1934,-12.5,47.5,1,-0.67
1934,12.5,47.5,3,-0.61
1934,-12.5,52.5,1,-0.21
1934,12.5,-62.5,4,0.01
1934,12.5,-67.5,1,-1.02
1934,12.5,72.5,1,-0.69
1934,12.5,-7.5,1,-0.43
1934,12.5,7.5,3,-0.96
1934,12.5,77.5,3,-0.46
1934,-12.5,-77.5,4,-0.54
1934,12.5,82.5,1,-0.43
1934,12.5,-87.5,1,1.65
1934,12.5,92.5,1,0.43
1934,12.5,-92.5,1,1.65
1934,-12.5,97.5,1,0.69
1934,12.5,97.5,2,-0.44
1934,17.5,-102.5,2,-0.32
1934,17.5,102.5,3,-1.73
1934,17.5,107.5,1,-1.46
1934,17.5,112.5,1,-3.38
1934,-17.5,122.5,2,-0.67
1934,17.5,122.5,6,-0.92
1934,17.5,12.5,1,2.48
1934,17.5,-12.5,1,-4.17
1934,-17.5,127.5,2,-0.63
1934,-17.5,132.5,2,0.3
1934,-17.5,137.5,2,-0.3
1934,-17.5,142.5,5,-1.08
1934,-17.5,147.5,8,-1.43
1934,-17.5,-157.5,1,-0.31
1934,-17.5,-167.5,1,-0.57
1934,17.5,-17.5,2,-0.91
1934,-17.5,177.5,3,-0.04
1934,-17.5,22.5,1,-1.88
1934,17.5,-27.5,1,-1.16
1934,-17.5,27.5,2,-0.52
1934,17.5,32.5,1,1.04
1934,-17.5,32.5,3,-0.03
1934,-17.5,37.5,3,0.11
1934,17.5,37.5,4,0.55
1934,-17.5,-42.5,1,0.09
1934,17.5,42.5,1,-0.93
1934,-17.5,47.5,1,-0.98
1934,-17.5,-47.5,1,-1.25
1934,-17.5,-57.5,2,-1.75
1934,17.5,-62.5,2,-0.47
1934,-17.5,-67.5,1,-0.78
1934,17.5,-67.5,11,-0.95
1934,17.5,-72.5,1,-0.48
1934,17.5,72.5,3,-0.93
1934,-17.5,-72.5,3,-0.97
1934,-17.5,-7.5,1,-0.32
1934,17.5,-77.5,2,-1.56
1934,17.5,77.5,2,-1.63
1934,17.5,82.5,3,-0.82
1934,17.5,-87.5,4,0.31
1934,17.5,92.5,1,0.1
1934,17.5,-92.5,2,0.75
1934,17.5,97.5,2,-0.69
1934,17.5,-97.5,8,-0.3
1934,22.5,-102.5,12,-0.34
1934,22.5,102.5,3,-3.53
1934,22.5,-107.5,4,-1.38
1934,22.5,107.5,4,-2.59
1934,22.5,-112.5,1,0.76
1934,-22.5,112.5,1,0.76
1934,22.5,112.5,4,-2.82
1934,22.5,117.5,3,-2.71
1934,-22.5,117.5,5,-0.55
1934,-22.5,122.5,2,-0.24
1934,22.5,122.5,3,-2.77
1934,-22.5,132.5,1,-0.27
1934,-22.5,137.5,1,-1.28
1934,-22.5,142.5,4,-0.98
1934,-22.5,147.5,9,-1.53
1934,-22.5,152.5,5,-1.53
1934,22.5,-157.5,1,1.2
1934,-22.5,167.5,1,-1.74
1934,-22.5,17.5,1,-2.79
1934,-22.5,27.5,4,-0.04
1934,22.5,32.5,2,0.73
1934,-22.5,32.5,3,0.01
1934,-22.5,37.5,1,0.09
1934,-22.5,42.5,2,-0.06
1934,-22.5,-42.5,8,-1.08
1934,-22.5,47.5,1,-0.11
1934,-22.5,-47.5,3,-1.18
1934,-22.5,57.5,1,-0.29
1934,-22.5,-62.5,1,-0.37
1934,-22.5,-67.5,3,-1.84
1934,22.5,67.5,3,-2.96
1934,-22.5,-72.5,1,-0.01
1934,22.5,72.5,4,-1.76
1934,22.5,77.5,5,-1.42
1934,22.5,82.5,2,-0.94
1934,22.5,-82.5,4,0.16
1934,22.5,87.5,9,-0.77
1934,22.5,92.5,10,-0.47
1934,22.5,97.5,2,-0.18
1934,22.5,-97.5,8,0.25
1934,2.5,102.5,12,-1.21
1934,-2.5,107.5,1,-1.42
1934,-2.5,127.5,1,-0.31
1934,-2.5,167.5,2,-0.18
1934,-2.5,17.5,1,0.83
1934,2.5,-2.5,1,-0.45
1934,-2.5,27.5,1,-0.54
1934,2.5,32.5,12,-0.19
1934,-2.5,32.5,4,-0.26
1934,-2.5,-37.5,1,-0.66
1934,-2.5,37.5,4,-0.46
1934,-2.5,-42.5,3,-1
1934,2.5,42.5,3,-1.79
1934,2.5,47.5,1,-0.09
1934,-2.5,-47.5,2,-1.17
1934,-2.5,-52.5,1,-0.98
1934,-2.5,57.5,1,-0.74
1934,-2.5,-62.5,1,-1.66
1934,-2.5,-67.5,3,-0.48
1934,2.5,-72.5,1,-1.24
1934,2.5,-77.5,2,-0.71
1934,-2.5,-77.5,2,-0.93
1934,-2.5,-82.5,1,-1.62
1934,2.5,97.5,1,-1.02
1934,27.5,102.5,3,-1.03
1934,27.5,-102.5,9,-0.73
1934,27.5,107.5,2,-3.01
1934,27.5,-107.5,8,-2.07
1934,27.5,-112.5,1,-1.07
1934,-27.5,112.5,3,0.84
1934,27.5,112.5,5,-1.68
1934,27.5,117.5,3,-2.95
1934,-27.5,117.5,6,1.06
1934,-27.5,122.5,3,1.62
1934,27.5,122.5,3,-3
1934,27.5,127.5,2,-2.68
1934,27.5,142.5,1,-2.25
1934,-27.5,142.5,3,-0.16
1934,-27.5,147.5,9,-0.65
1934,-27.5,152.5,27,-1.86
1934,-27.5,167.5,1,-1.93
1934,-27.5,17.5,2,-0.66
1934,27.5,-17.5,3,-1.99
1934,-27.5,22.5,1,-2.56
1934,27.5,2.5,1,-2.5
1934,27.5,27.5,2,-0.64
1934,-27.5,27.5,2,-2.41
1934,-27.5,32.5,3,-0.77
1934,27.5,32.5,4,0.3
1934,-27.5,-47.5,1,-1.17
1934,27.5,52.5,2,-1.79
1934,27.5,57.5,2,-1.59
1934,-27.5,-57.5,5,-0.02
1934,27.5,62.5,2,-3.11
1934,-27.5,-62.5,4,0.76
1934,-27.5,-67.5,5,0.42
1934,27.5,67.5,7,-3.33
1934,-27.5,-72.5,2,0.65
1934,27.5,72.5,4,-2.48
1934,27.5,-77.5,2,0.37
1934,27.5,77.5,6,-1.18
1934,27.5,82.5,1,-0.32
1934,27.5,-82.5,37,0.76
1934,27.5,87.5,2,-0.66
1934,27.5,-87.5,3,1.56
1934,27.5,92.5,3,0.04
1934,27.5,-92.5,9,1.64
1934,27.5,97.5,2,-0.29
1934,27.5,-97.5,37,1.25
1934,32.5,102.5,1,-2.56
1934,32.5,-102.5,18,0.36
1934,32.5,107.5,1,-1.64
1934,32.5,-107.5,39,-0.39
1934,32.5,-112.5,41,0.08
1934,32.5,112.5,4,-1.82
1934,-32.5,117.5,24,1.06
1934,32.5,-117.5,47,0.09
1934,32.5,117.5,6,-2.49
1934,32.5,-122.5,2,-0.4
1934,-32.5,122.5,4,0.97
1934,32.5,122.5,6,-3.1
1934,32.5,12.5,7,-1.75
1934,-32.5,127.5,2,1.21
1934,32.5,127.5,4,-3.73
1934,32.5,132.5,16,-2.88
1934,-32.5,132.5,4,1.31
1934,-32.5,137.5,14,1.44
1934,32.5,137.5,8,-2.78
1934,-32.5,142.5,11,0.29
1934,-32.5,147.5,33,-0.11
1934,-32.5,152.5,28,-0.75
1934,-32.5,157.5,1,-1.88
1934,32.5,-17.5,1,-2.32
1934,32.5,17.5,2,-1.91
1934,32.5,22.5,3,-0.65
1934,32.5,2.5,3,-1.58
1934,32.5,-2.5,3,-2.34
1934,-32.5,27.5,2,-1.25
1934,32.5,27.5,3,-0.36
1934,32.5,32.5,6,-0.1
1934,32.5,37.5,4,-0.98
1934,32.5,42.5,1,-2.46
1934,-32.5,-52.5,2,1.04
1934,-32.5,-57.5,8,1.06
1934,32.5,-62.5,1,-0.47
1934,-32.5,-62.5,5,2.01
1934,32.5,67.5,1,-3.77
1934,-32.5,-67.5,3,1.23
1934,32.5,72.5,10,-2.31
1934,-32.5,-72.5,2,0.54
1934,32.5,7.5,2,-1.47
1934,32.5,-7.5,7,-2.43
1934,32.5,-77.5,16,1.98
1934,-32.5,-77.5,2,0.82
1934,32.5,77.5,3,-1.67
1934,32.5,-82.5,75,1.59
1934,32.5,-87.5,77,2.51
1934,32.5,-92.5,88,2.4
1934,32.5,-97.5,30,1.77
1934,37.5,102.5,1,-1.82
1934,37.5,-102.5,64,2.56
1934,37.5,-107.5,81,1.85
1934,37.5,112.5,2,-4.22
1934,37.5,-112.5,49,1.77
1934,37.5,117.5,10,-3.33
1934,-37.5,117.5,2,0.47
1934,37.5,-117.5,54,1.35
1934,37.5,122.5,6,-3.4
1934,37.5,-122.5,86,0.97
1934,37.5,12.5,7,-1.27
1934,37.5,127.5,7,-4.37
1934,37.5,132.5,2,-3
1934,37.5,137.5,26,-2.65
1934,-37.5,137.5,7,0.8
1934,37.5,142.5,11,-1.61
1934,-37.5,142.5,43,0.21
1934,-37.5,147.5,32,-0.16
1934,-37.5,152.5,1,-0.53
1934,-37.5,172.5,1,-2.21
1934,-37.5,177.5,2,-2.82
